in s,C1 in V,C2 in V
-1.071840E-03,-3.88867E-02,1.15977E+00
-1.071600E-03,-4.18164E-02,1.17081E+00
-1.071360E-03,-3.79102E-02,1.16529E+00
-1.071120E-03,-3.98633E-02,1.17633E+00
-1.070880E-03,-3.88867E-02,1.18736E+00
-1.070640E-03,-4.08398E-02,1.18736E+00
-1.070400E-03,-4.08398E-02,1.17081E+00
-1.070160E-03,-4.47461E-02,1.17633E+00
-1.069920E-03,-4.27930E-02,1.14322E+00
-1.069680E-03,-4.18164E-02,1.16529E+00
-1.069440E-03,-4.08398E-02,1.17633E+00
-1.069200E-03,-4.27930E-02,1.15977E+00
-1.068960E-03,-4.18164E-02,1.17081E+00
-1.068720E-03,-4.08398E-02,1.17081E+00
-1.068480E-03,-3.88867E-02,1.17633E+00
-1.068240E-03,-3.98633E-02,1.19288E+00
-1.068000E-03,-3.69336E-02,1.20391E+00
-1.067760E-03,-3.98633E-02,1.18736E+00
-1.067520E-03,-4.08398E-02,1.19840E+00
-1.067280E-03,-4.27930E-02,1.20391E+00
-1.067040E-03,-4.27930E-02,1.20391E+00
-1.066800E-03,-4.27930E-02,1.19840E+00
-1.066560E-03,-4.27930E-02,1.20943E+00
-1.066320E-03,-4.08398E-02,1.20943E+00
-1.066080E-03,-3.98633E-02,1.20943E+00
-1.065840E-03,-3.98633E-02,1.19288E+00
-1.065600E-03,-4.18164E-02,1.21495E+00
-1.065360E-03,-4.08398E-02,1.18184E+00
-1.065120E-03,-3.40039E-02,1.23150E+00
-1.064880E-03,-3.88867E-02,1.18184E+00
-1.064640E-03,-3.59570E-02,1.19288E+00
-1.064400E-03,-3.88867E-02,1.19840E+00
-1.064160E-03,-3.69336E-02,1.20391E+00
-1.063920E-03,-4.08398E-02,1.21495E+00
-1.063680E-03,-4.08398E-02,1.19840E+00
-1.063440E-03,-3.88867E-02,1.20943E+00
-1.063200E-03,-3.98633E-02,1.20391E+00
-1.062960E-03,-4.08398E-02,1.20943E+00
-1.062720E-03,-3.98633E-02,1.23150E+00
-1.062480E-03,-3.98633E-02,1.23150E+00
-1.062240E-03,-3.69336E-02,1.21495E+00
-1.062000E-03,-4.08398E-02,1.22047E+00
-1.061760E-03,-3.98633E-02,1.22598E+00
-1.061520E-03,-3.98633E-02,1.22598E+00
-1.061280E-03,-4.08398E-02,1.23702E+00
-1.061040E-03,-4.37695E-02,1.22598E+00
-1.060800E-03,-4.08398E-02,1.24805E+00
-1.060560E-03,-4.37695E-02,1.23150E+00
-1.060320E-03,-3.69336E-02,1.25357E+00
-1.060080E-03,-4.08398E-02,1.23702E+00
-1.059840E-03,-4.08398E-02,1.25357E+00
-1.059600E-03,-4.08398E-02,1.22598E+00
-1.059360E-03,-4.08398E-02,1.22047E+00
-1.059120E-03,-4.08398E-02,1.22047E+00
-1.058880E-03,-3.98633E-02,1.23150E+00
-1.058640E-03,-4.47461E-02,1.23150E+00
-1.058400E-03,-3.88867E-02,1.23150E+00
-1.058160E-03,-4.08398E-02,1.23150E+00
-1.057920E-03,-4.08398E-02,1.22598E+00
-1.057680E-03,-3.79102E-02,1.22047E+00
-1.057440E-03,-4.37695E-02,1.23150E+00
-1.057200E-03,-4.18164E-02,1.22598E+00
-1.056960E-03,-4.08398E-02,1.24254E+00
-1.056720E-03,-3.98633E-02,1.24254E+00
-1.056480E-03,-4.18164E-02,1.23702E+00
-1.056240E-03,-3.88867E-02,1.25357E+00
-1.056000E-03,-4.08398E-02,1.27012E+00
-1.055760E-03,-4.08398E-02,1.25909E+00
-1.055520E-03,-4.27930E-02,1.27564E+00
-1.055280E-03,-4.08398E-02,1.27564E+00
-1.055040E-03,-4.08398E-02,1.27012E+00
-1.054800E-03,-4.37695E-02,1.24805E+00
-1.054560E-03,-4.18164E-02,1.27564E+00
-1.054320E-03,-4.37695E-02,1.27012E+00
-1.054080E-03,-4.08398E-02,1.27012E+00
-1.053840E-03,-3.98633E-02,1.25357E+00
-1.053600E-03,-3.98633E-02,1.28668E+00
-1.053360E-03,-3.88867E-02,1.25909E+00
-1.053120E-03,-3.79102E-02,1.24254E+00
-1.052880E-03,-4.08398E-02,1.23702E+00
-1.052640E-03,-4.27930E-02,1.28668E+00
-1.052400E-03,-4.08398E-02,1.25909E+00
-1.052160E-03,-4.18164E-02,1.25357E+00
-1.051920E-03,-4.27930E-02,1.25909E+00
-1.051680E-03,-4.18164E-02,1.24805E+00
-1.051440E-03,-4.08398E-02,1.27012E+00
-1.051200E-03,-3.69336E-02,1.24805E+00
-1.050960E-03,-4.08398E-02,1.27012E+00
-1.050720E-03,-3.69336E-02,1.29771E+00
-1.050480E-03,-4.37695E-02,1.25909E+00
-1.050240E-03,-3.88867E-02,1.27564E+00
-1.050000E-03,-4.08398E-02,1.28116E+00
-1.049760E-03,-3.88867E-02,1.27564E+00
-1.049520E-03,-4.08398E-02,1.27564E+00
-1.049280E-03,-4.18164E-02,1.27012E+00
-1.049040E-03,-3.98633E-02,1.27564E+00
-1.048800E-03,-3.98633E-02,1.28116E+00
-1.048560E-03,-3.79102E-02,1.28668E+00
-1.048320E-03,-3.69336E-02,1.30875E+00
-1.048080E-03,-3.79102E-02,1.30323E+00
-1.047840E-03,-3.79102E-02,1.29771E+00
-1.047600E-03,-3.98633E-02,1.28116E+00
-1.047360E-03,-3.98633E-02,1.29771E+00
-1.047120E-03,-3.79102E-02,1.29771E+00
-1.046880E-03,-4.08398E-02,1.29771E+00
-1.046640E-03,-4.18164E-02,1.28668E+00
-1.046400E-03,-4.18164E-02,1.28668E+00
-1.046160E-03,-4.57227E-02,1.28668E+00
-1.045920E-03,-4.18164E-02,1.29771E+00
-1.045680E-03,-4.27930E-02,1.28668E+00
-1.045440E-03,-4.18164E-02,1.29219E+00
-1.045200E-03,-4.18164E-02,1.29771E+00
-1.044960E-03,-4.27930E-02,1.30323E+00
-1.044720E-03,-3.98633E-02,1.29219E+00
-1.044480E-03,-4.08398E-02,1.28668E+00
-1.044240E-03,-4.27930E-02,1.33082E+00
-1.044000E-03,-4.18164E-02,1.29771E+00
-1.043760E-03,-4.08398E-02,1.29771E+00
-1.043520E-03,-4.08398E-02,1.29771E+00
-1.043280E-03,-4.27930E-02,1.32530E+00
-1.043040E-03,-4.08398E-02,1.31427E+00
-1.042800E-03,-4.08398E-02,1.31427E+00
-1.042560E-03,-3.98633E-02,1.29771E+00
-1.042320E-03,-3.79102E-02,1.31427E+00
-1.042080E-03,-3.69336E-02,1.31978E+00
-1.041840E-03,-3.98633E-02,1.30323E+00
-1.041600E-03,-3.69336E-02,1.29771E+00
-1.041360E-03,-4.27930E-02,1.30875E+00
-1.041120E-03,-3.79102E-02,1.29771E+00
-1.040880E-03,-3.98633E-02,1.30323E+00
-1.040640E-03,-4.18164E-02,1.31427E+00
-1.040400E-03,-3.79102E-02,1.30875E+00
-1.040160E-03,-4.27930E-02,1.33082E+00
-1.039920E-03,-4.37695E-02,1.30323E+00
-1.039680E-03,-3.88867E-02,1.31978E+00
-1.039440E-03,-4.47461E-02,1.31427E+00
-1.039200E-03,-3.69336E-02,1.32530E+00
-1.038960E-03,-4.37695E-02,1.30875E+00
-1.038720E-03,-4.18164E-02,1.32530E+00
-1.038480E-03,-4.37695E-02,1.33634E+00
-1.038240E-03,-3.88867E-02,1.33634E+00
-1.038000E-03,-4.18164E-02,1.31427E+00
-1.037760E-03,-4.27930E-02,1.33082E+00
-1.037520E-03,-4.37695E-02,1.33634E+00
-1.037280E-03,-4.18164E-02,1.34185E+00
-1.037040E-03,-4.08398E-02,1.33082E+00
-1.036800E-03,-4.08398E-02,1.34185E+00
-1.036560E-03,-3.98633E-02,1.33634E+00
-1.036320E-03,-3.98633E-02,1.33634E+00
-1.036080E-03,-3.88867E-02,1.33634E+00
-1.035840E-03,-4.18164E-02,1.31978E+00
-1.035600E-03,-4.27930E-02,1.31978E+00
-1.035360E-03,-3.69336E-02,1.34737E+00
-1.035120E-03,-3.88867E-02,1.33082E+00
-1.034880E-03,-3.79102E-02,1.31978E+00
-1.034640E-03,-4.18164E-02,1.32530E+00
-1.034400E-03,-4.08398E-02,1.34185E+00
-1.034160E-03,-4.47461E-02,1.33634E+00
-1.033920E-03,-4.08398E-02,1.33634E+00
-1.033680E-03,-3.88867E-02,1.33634E+00
-1.033440E-03,-3.98633E-02,1.34185E+00
-1.033200E-03,-4.37695E-02,1.35289E+00
-1.032960E-03,-3.88867E-02,1.32530E+00
-1.032720E-03,-4.08398E-02,1.33634E+00
-1.032480E-03,-4.18164E-02,1.35841E+00
-1.032240E-03,-3.79102E-02,1.33634E+00
-1.032000E-03,-4.08398E-02,1.36392E+00
-1.031760E-03,-4.08398E-02,1.35289E+00
-1.031520E-03,-3.98633E-02,1.36392E+00
-1.031280E-03,-4.18164E-02,1.33082E+00
-1.031040E-03,-3.88867E-02,1.35289E+00
-1.030800E-03,-4.18164E-02,1.35841E+00
-1.030560E-03,-3.59570E-02,1.33634E+00
-1.030320E-03,-3.98633E-02,1.33082E+00
-1.030080E-03,-4.18164E-02,1.34185E+00
-1.029840E-03,-3.88867E-02,1.32530E+00
-1.029600E-03,-3.49805E-02,1.35841E+00
-1.029360E-03,-3.79102E-02,1.33082E+00
-1.029120E-03,-4.08398E-02,1.34185E+00
-1.028880E-03,-3.79102E-02,1.34737E+00
-1.028640E-03,-4.18164E-02,1.36392E+00
-1.028400E-03,-3.88867E-02,1.35841E+00
-1.028160E-03,-3.98633E-02,1.35841E+00
-1.027920E-03,-4.08398E-02,1.35841E+00
-1.027680E-03,-3.88867E-02,1.36392E+00
-1.027440E-03,-4.08398E-02,1.36944E+00
-1.027200E-03,-3.79102E-02,1.35841E+00
-1.026960E-03,-3.79102E-02,1.37496E+00
-1.026720E-03,-3.98633E-02,1.37496E+00
-1.026480E-03,-4.08398E-02,1.36392E+00
-1.026240E-03,-4.27930E-02,1.35289E+00
-1.026000E-03,-3.98633E-02,1.36392E+00
-1.025760E-03,-3.69336E-02,1.36944E+00
-1.025520E-03,-4.08398E-02,1.39151E+00
-1.025280E-03,-3.79102E-02,1.36944E+00
-1.025040E-03,-3.98633E-02,1.39151E+00
-1.024800E-03,-4.18164E-02,1.36392E+00
-1.024560E-03,-3.88867E-02,1.37496E+00
-1.024320E-03,-3.79102E-02,1.37496E+00
-1.024080E-03,-3.98633E-02,1.34737E+00
-1.023840E-03,-4.08398E-02,1.36944E+00
-1.023600E-03,-3.98633E-02,1.35841E+00
-1.023360E-03,-3.98633E-02,1.37496E+00
-1.023120E-03,-4.37695E-02,1.34737E+00
-1.022880E-03,-4.08398E-02,1.35841E+00
-1.022640E-03,-4.08398E-02,1.38048E+00
-1.022400E-03,-4.18164E-02,1.36392E+00
-1.022160E-03,-4.37695E-02,1.37496E+00
-1.021920E-03,-3.69336E-02,1.38048E+00
-1.021680E-03,-3.88867E-02,1.36944E+00
-1.021440E-03,-4.08398E-02,1.38599E+00
-1.021200E-03,-3.88867E-02,1.39703E+00
-1.020960E-03,-3.98633E-02,1.38048E+00
-1.020720E-03,-4.08398E-02,1.40255E+00
-1.020480E-03,-3.98633E-02,1.38599E+00
-1.020240E-03,-4.18164E-02,1.38048E+00
-1.020000E-03,-3.69336E-02,1.38048E+00
-1.019760E-03,-3.88867E-02,1.39151E+00
-1.019520E-03,-3.79102E-02,1.40255E+00
-1.019280E-03,-3.79102E-02,1.38599E+00
-1.019040E-03,-4.08398E-02,1.37496E+00
-1.018800E-03,-4.27930E-02,1.40255E+00
-1.018560E-03,-3.98633E-02,1.37496E+00
-1.018320E-03,-3.88867E-02,1.36944E+00
-1.018080E-03,-3.79102E-02,1.38048E+00
-1.017840E-03,-3.98633E-02,1.36944E+00
-1.017600E-03,-3.59570E-02,1.38048E+00
-1.017360E-03,-3.98633E-02,1.36944E+00
-1.017120E-03,-3.88867E-02,1.36392E+00
-1.016880E-03,-3.98633E-02,1.36392E+00
-1.016640E-03,-3.79102E-02,1.37496E+00
-1.016400E-03,-4.18164E-02,1.38599E+00
-1.016160E-03,-3.98633E-02,1.39151E+00
-1.015920E-03,-3.88867E-02,1.38599E+00
-1.015680E-03,-3.79102E-02,1.40255E+00
-1.015440E-03,-3.88867E-02,1.38599E+00
-1.015200E-03,-4.27930E-02,1.40806E+00
-1.014960E-03,-4.18164E-02,1.39703E+00
-1.014720E-03,-4.08398E-02,1.41358E+00
-1.014480E-03,-3.88867E-02,1.39703E+00
-1.014240E-03,-4.18164E-02,1.40806E+00
-1.014000E-03,-4.18164E-02,1.40255E+00
-1.013760E-03,-4.08398E-02,1.41358E+00
-1.013520E-03,-3.98633E-02,1.40806E+00
-1.013280E-03,-4.37695E-02,1.40255E+00
-1.013040E-03,-4.18164E-02,1.40806E+00
-1.012800E-03,-3.79102E-02,1.38048E+00
-1.012560E-03,-4.08398E-02,1.39151E+00
-1.012320E-03,-4.08398E-02,1.39703E+00
-1.012080E-03,-4.37695E-02,1.39703E+00
-1.011840E-03,-4.18164E-02,1.38048E+00
-1.011600E-03,-4.08398E-02,1.39151E+00
-1.011360E-03,-3.59570E-02,1.40806E+00
-1.011120E-03,-4.08398E-02,1.39703E+00
-1.010880E-03,-3.98633E-02,1.40255E+00
-1.010640E-03,-3.98633E-02,1.41358E+00
-1.010400E-03,-4.18164E-02,1.39151E+00
-1.010160E-03,-4.08398E-02,1.41910E+00
-1.009920E-03,-4.18164E-02,1.41358E+00
-1.009680E-03,-3.79102E-02,1.40806E+00
-1.009440E-03,-3.69336E-02,1.41910E+00
-1.009200E-03,-4.08398E-02,1.43013E+00
-1.008960E-03,-4.27930E-02,1.40806E+00
-1.008720E-03,-4.37695E-02,1.40255E+00
-1.008480E-03,-4.37695E-02,1.41358E+00
-1.008240E-03,-3.98633E-02,1.41910E+00
-1.008000E-03,-4.08398E-02,1.43565E+00
-1.007760E-03,-3.98633E-02,1.42462E+00
-1.007520E-03,-3.79102E-02,1.43013E+00
-1.007280E-03,-4.08398E-02,1.40806E+00
-1.007040E-03,-4.08398E-02,1.41910E+00
-1.006800E-03,-3.79102E-02,1.40255E+00
-1.006560E-03,-3.69336E-02,1.40255E+00
-1.006320E-03,-3.88867E-02,1.41910E+00
-1.006080E-03,-3.79102E-02,1.41910E+00
-1.005840E-03,-3.98633E-02,1.41910E+00
-1.005600E-03,-4.08398E-02,1.40806E+00
-1.005360E-03,-4.08398E-02,1.42462E+00
-1.005120E-03,-4.27930E-02,1.40255E+00
-1.004880E-03,-4.18164E-02,1.41910E+00
-1.004640E-03,-3.79102E-02,1.40806E+00
-1.004400E-03,-4.37695E-02,1.42462E+00
-1.004160E-03,-3.79102E-02,1.41358E+00
-1.003920E-03,-4.27930E-02,1.42462E+00
-1.003680E-03,-4.08398E-02,1.44117E+00
-1.003440E-03,-3.88867E-02,1.43565E+00
-1.003200E-03,-3.98633E-02,1.42462E+00
-1.002960E-03,-4.08398E-02,1.43013E+00
-1.002720E-03,-4.37695E-02,1.42462E+00
-1.002480E-03,-4.37695E-02,1.42462E+00
-1.002240E-03,-4.08398E-02,1.41910E+00
-1.002000E-03,-4.27930E-02,1.42462E+00
-1.001760E-03,-3.79102E-02,1.44669E+00
-1.001520E-03,-4.18164E-02,1.42462E+00
-1.001280E-03,-4.08398E-02,1.41910E+00
-1.001040E-03,-3.98633E-02,1.41358E+00
-1.000800E-03,-4.08398E-02,1.40806E+00
-1.000560E-03,-4.08398E-02,1.41910E+00
-1.000320E-03,-4.08398E-02,1.42462E+00
-1.000080E-03,-4.08398E-02,1.42462E+00
-9.998400E-04,-4.18164E-02,1.41358E+00
-9.996000E-04,-4.08398E-02,1.40255E+00
-9.993600E-04,-3.79102E-02,1.41910E+00
-9.991200E-04,-4.47461E-02,1.43013E+00
-9.988800E-04,-3.88867E-02,1.43013E+00
-9.986400E-04,-4.08398E-02,1.42462E+00
-9.984000E-04,-3.79102E-02,1.41910E+00
-9.981600E-04,-4.08398E-02,1.42462E+00
-9.979200E-04,-3.79102E-02,1.43013E+00
-9.976800E-04,-3.98633E-02,1.43565E+00
-9.974400E-04,-3.79102E-02,1.43013E+00
-9.972000E-04,-4.37695E-02,1.41910E+00
-9.969600E-04,-4.27930E-02,1.44669E+00
-9.967200E-04,-4.27930E-02,1.41910E+00
-9.964800E-04,-3.79102E-02,1.43565E+00
-9.962400E-04,-3.88867E-02,1.43565E+00
-9.960000E-04,-4.37695E-02,1.45772E+00
-9.957600E-04,-4.08398E-02,1.44117E+00
-9.955200E-04,-3.79102E-02,1.41910E+00
-9.952800E-04,-4.18164E-02,1.42462E+00
-9.950400E-04,-3.49805E-02,1.43565E+00
-9.948000E-04,-4.08398E-02,1.44117E+00
-9.945600E-04,-3.98633E-02,1.43565E+00
-9.943200E-04,-4.18164E-02,1.41910E+00
-9.940800E-04,-4.27930E-02,1.45220E+00
-9.938400E-04,-4.08398E-02,1.43565E+00
-9.936000E-04,-3.88867E-02,1.45220E+00
-9.933600E-04,-4.18164E-02,1.42462E+00
-9.931200E-04,-3.59570E-02,1.42462E+00
-9.928800E-04,-3.88867E-02,1.43013E+00
-9.926400E-04,-4.27930E-02,1.44117E+00
-9.924000E-04,-3.59570E-02,1.42462E+00
-9.921600E-04,-4.08398E-02,1.44669E+00
-9.919200E-04,-4.18164E-02,1.44117E+00
-9.916800E-04,-3.98633E-02,1.44117E+00
-9.914400E-04,-4.27930E-02,1.44117E+00
-9.912000E-04,-4.18164E-02,1.43565E+00
-9.909600E-04,-4.57227E-02,1.44669E+00
-9.907200E-04,-4.08398E-02,1.45772E+00
-9.904800E-04,-3.88867E-02,1.44669E+00
-9.902400E-04,-3.88867E-02,1.45220E+00
-9.900000E-04,-4.18164E-02,1.45772E+00
-9.897600E-04,-3.88867E-02,1.43565E+00
-9.895200E-04,-4.37695E-02,1.45220E+00
-9.892800E-04,-4.08398E-02,1.45220E+00
-9.890400E-04,-3.88867E-02,1.43013E+00
-9.888000E-04,-4.08398E-02,1.41910E+00
-9.885600E-04,-4.27930E-02,1.42462E+00
-9.883200E-04,-4.27930E-02,1.43565E+00
-9.880800E-04,-4.27930E-02,1.43565E+00
-9.878400E-04,-4.08398E-02,1.41910E+00
-9.876000E-04,-4.57227E-02,1.43013E+00
-9.873600E-04,-4.08398E-02,1.45220E+00
-9.871200E-04,-4.08398E-02,1.43013E+00
-9.868800E-04,-3.88867E-02,1.43013E+00
-9.866400E-04,-3.88867E-02,1.44669E+00
-9.864000E-04,-4.18164E-02,1.46324E+00
-9.861600E-04,-4.18164E-02,1.44117E+00
-9.859200E-04,-3.98633E-02,1.46324E+00
-9.856800E-04,-4.47461E-02,1.45772E+00
-9.854400E-04,-4.27930E-02,1.44669E+00
-9.852000E-04,-4.37695E-02,1.45220E+00
-9.849600E-04,-4.18164E-02,1.46876E+00
-9.847200E-04,-3.79102E-02,1.45772E+00
-9.844800E-04,-4.08398E-02,1.46324E+00
-9.842400E-04,-3.79102E-02,1.44117E+00
-9.840000E-04,-3.88867E-02,1.46324E+00
-9.837600E-04,-4.08398E-02,1.43013E+00
-9.835200E-04,-3.79102E-02,1.43565E+00
-9.832800E-04,-4.08398E-02,1.42462E+00
-9.830400E-04,-3.79102E-02,1.42462E+00
-9.828000E-04,-4.27930E-02,1.41910E+00
-9.825600E-04,-3.98633E-02,1.44669E+00
-9.823200E-04,-3.88867E-02,1.42462E+00
-9.820800E-04,-3.88867E-02,1.44117E+00
-9.818400E-04,-4.08398E-02,1.44117E+00
-9.816000E-04,-3.98633E-02,1.43565E+00
-9.813600E-04,-4.27930E-02,1.43013E+00
-9.811200E-04,-4.08398E-02,1.44669E+00
-9.808800E-04,-3.98633E-02,1.45220E+00
-9.806400E-04,-3.98633E-02,1.45220E+00
-9.804000E-04,-3.98633E-02,1.44117E+00
-9.801600E-04,-3.88867E-02,1.44669E+00
-9.799200E-04,-4.08398E-02,1.45220E+00
-9.796800E-04,-4.08398E-02,1.46324E+00
-9.794400E-04,-3.98633E-02,1.47979E+00
-9.792000E-04,-4.08398E-02,1.45772E+00
-9.789600E-04,-3.98633E-02,1.45220E+00
-9.787200E-04,-4.18164E-02,1.47979E+00
-9.784800E-04,-4.18164E-02,1.45220E+00
-9.782400E-04,-4.08398E-02,1.46324E+00
-9.780000E-04,-3.98633E-02,1.43013E+00
-9.777600E-04,-4.08398E-02,1.45772E+00
-9.775200E-04,-4.08398E-02,1.44117E+00
-9.772800E-04,-3.88867E-02,1.44669E+00
-9.770400E-04,-3.98633E-02,1.43565E+00
-9.768000E-04,-3.79102E-02,1.43565E+00
-9.765600E-04,-3.88867E-02,1.42462E+00
-9.763200E-04,-4.18164E-02,1.44117E+00
-9.760800E-04,-3.88867E-02,1.43013E+00
-9.758400E-04,-4.08398E-02,1.43565E+00
-9.756000E-04,-3.88867E-02,1.44117E+00
-9.753600E-04,-4.18164E-02,1.45220E+00
-9.751200E-04,-4.08398E-02,1.45220E+00
-9.748800E-04,-3.88867E-02,1.44669E+00
-9.746400E-04,-4.08398E-02,1.46324E+00
-9.744000E-04,-3.88867E-02,1.47427E+00
-9.741600E-04,-4.27930E-02,1.46876E+00
-9.739200E-04,-4.18164E-02,1.45772E+00
-9.736800E-04,-4.27930E-02,1.45220E+00
-9.734400E-04,-3.88867E-02,1.45220E+00
-9.732000E-04,-4.08398E-02,1.45772E+00
-9.729600E-04,-3.98633E-02,1.46876E+00
-9.727200E-04,-4.18164E-02,1.45220E+00
-9.724800E-04,-4.27930E-02,1.44669E+00
-9.722400E-04,-4.37695E-02,1.44117E+00
-9.720000E-04,-3.88867E-02,1.44669E+00
-9.717600E-04,-3.88867E-02,1.44669E+00
-9.715200E-04,-3.98633E-02,1.43013E+00
-9.712800E-04,-4.27930E-02,1.44669E+00
-9.710400E-04,-3.98633E-02,1.44117E+00
-9.708000E-04,-3.98633E-02,1.45220E+00
-9.705600E-04,-3.79102E-02,1.43013E+00
-9.703200E-04,-4.37695E-02,1.46876E+00
-9.700800E-04,-4.18164E-02,1.45772E+00
-9.698400E-04,-4.27930E-02,1.43565E+00
-9.696000E-04,-4.08398E-02,1.45220E+00
-9.693600E-04,-4.08398E-02,1.44669E+00
-9.691200E-04,-3.69336E-02,1.45772E+00
-9.688800E-04,-4.18164E-02,1.43565E+00
-9.686400E-04,-3.79102E-02,1.46324E+00
-9.684000E-04,-4.08398E-02,1.45772E+00
-9.681600E-04,-3.49805E-02,1.45220E+00
-9.679200E-04,-4.37695E-02,1.45772E+00
-9.676800E-04,-4.08398E-02,1.47427E+00
-9.674400E-04,-4.08398E-02,1.45220E+00
-9.672000E-04,-3.79102E-02,1.47979E+00
-9.669600E-04,-3.98633E-02,1.45772E+00
-9.667200E-04,-3.98633E-02,1.45220E+00
-9.664800E-04,-4.08398E-02,1.43013E+00
-9.662400E-04,-4.18164E-02,1.44117E+00
-9.660000E-04,-3.79102E-02,1.45772E+00
-9.657600E-04,-3.88867E-02,1.44117E+00
-9.655200E-04,-3.98633E-02,1.44117E+00
-9.652800E-04,-4.18164E-02,1.42462E+00
-9.650400E-04,-3.98633E-02,1.43565E+00
-9.648000E-04,-3.79102E-02,1.44669E+00
-9.645600E-04,-4.37695E-02,1.42462E+00
-9.643200E-04,-4.08398E-02,1.45772E+00
-9.640800E-04,-3.79102E-02,1.44669E+00
-9.638400E-04,-3.88867E-02,1.43565E+00
-9.636000E-04,-4.18164E-02,1.45772E+00
-9.633600E-04,-3.79102E-02,1.46324E+00
-9.631200E-04,-4.27930E-02,1.44669E+00
-9.628800E-04,-3.98633E-02,1.45220E+00
-9.626400E-04,-4.08398E-02,1.45772E+00
-9.624000E-04,-4.08398E-02,1.45220E+00
-9.621600E-04,-3.69336E-02,1.44669E+00
-9.619200E-04,-3.79102E-02,1.45772E+00
-9.616800E-04,-4.08398E-02,1.44669E+00
-9.614400E-04,-4.08398E-02,1.48531E+00
-9.612000E-04,-3.98633E-02,1.45772E+00
-9.609600E-04,-3.59570E-02,1.46324E+00
-9.607200E-04,-3.88867E-02,1.45772E+00
-9.604800E-04,-4.08398E-02,1.45772E+00
-9.602400E-04,-3.79102E-02,1.45220E+00
-9.600000E-04,-4.08398E-02,1.45772E+00
-9.597600E-04,-3.98633E-02,1.43013E+00
-9.595200E-04,-3.98633E-02,1.44669E+00
-9.592800E-04,-4.08398E-02,1.45220E+00
-9.590400E-04,-3.98633E-02,1.45220E+00
-9.588000E-04,-4.18164E-02,1.45220E+00
-9.585600E-04,-4.18164E-02,1.43565E+00
-9.583200E-04,-3.98633E-02,1.43565E+00
-9.580800E-04,-3.98633E-02,1.45220E+00
-9.578400E-04,-3.88867E-02,1.45772E+00
-9.576000E-04,-4.08398E-02,1.46324E+00
-9.573600E-04,-4.08398E-02,1.45772E+00
-9.571200E-04,-3.98633E-02,1.46324E+00
-9.568800E-04,-3.79102E-02,1.44669E+00
-9.566400E-04,-4.08398E-02,1.44669E+00
-9.564000E-04,-3.88867E-02,1.44669E+00
-9.561600E-04,-4.18164E-02,1.45772E+00
-9.559200E-04,-4.08398E-02,1.45772E+00
-9.556800E-04,-4.08398E-02,1.47427E+00
-9.554400E-04,-3.98633E-02,1.44117E+00
-9.552000E-04,-4.08398E-02,1.44117E+00
-9.549600E-04,-4.08398E-02,1.44669E+00
-9.547200E-04,-3.88867E-02,1.43013E+00
-9.544800E-04,-3.98633E-02,1.44117E+00
-9.542400E-04,-4.08398E-02,1.43565E+00
-9.540000E-04,-4.08398E-02,1.43013E+00
-9.537600E-04,-4.27930E-02,1.44669E+00
-9.535200E-04,-3.79102E-02,1.43565E+00
-9.532800E-04,-3.69336E-02,1.43565E+00
-9.530400E-04,-3.88867E-02,1.41910E+00
-9.528000E-04,-3.79102E-02,1.44669E+00
-9.525600E-04,-3.98633E-02,1.44669E+00
-9.523200E-04,-3.79102E-02,1.45772E+00
-9.520800E-04,-3.98633E-02,1.45772E+00
-9.518400E-04,-4.08398E-02,1.45220E+00
-9.516000E-04,-3.98633E-02,1.45772E+00
-9.513600E-04,-4.08398E-02,1.46324E+00
-9.511200E-04,-3.79102E-02,1.46324E+00
-9.508800E-04,-3.88867E-02,1.46876E+00
-9.506400E-04,-3.88867E-02,1.42462E+00
-9.504000E-04,-3.79102E-02,1.45220E+00
-9.501600E-04,-3.98633E-02,1.45772E+00
-9.499200E-04,-3.79102E-02,1.45772E+00
-9.496800E-04,-3.98633E-02,1.45772E+00
-9.494400E-04,-3.88867E-02,1.45772E+00
-9.492000E-04,-3.88867E-02,1.45220E+00
-9.489600E-04,-3.88867E-02,1.44669E+00
-9.487200E-04,-4.27930E-02,1.44117E+00
-9.484800E-04,-3.79102E-02,1.45220E+00
-9.482400E-04,-4.37695E-02,1.44117E+00
-9.480000E-04,-3.79102E-02,1.44669E+00
-9.477600E-04,-3.69336E-02,1.41358E+00
-9.475200E-04,-3.79102E-02,1.44669E+00
-9.472800E-04,-3.98633E-02,1.42462E+00
-9.470400E-04,-4.18164E-02,1.43013E+00
-9.468000E-04,-3.88867E-02,1.42462E+00
-9.465600E-04,-4.08398E-02,1.42462E+00
-9.463200E-04,-4.18164E-02,1.41910E+00
-9.460800E-04,-3.98633E-02,1.45220E+00
-9.458400E-04,-4.08398E-02,1.44669E+00
-9.456000E-04,-4.18164E-02,1.44669E+00
-9.453600E-04,-3.98633E-02,1.45772E+00
-9.451200E-04,-3.49805E-02,1.44669E+00
-9.448800E-04,-3.98633E-02,1.44117E+00
-9.446400E-04,-3.79102E-02,1.45772E+00
-9.444000E-04,-3.98633E-02,1.43565E+00
-9.441600E-04,-4.08398E-02,1.44669E+00
-9.439200E-04,-4.08398E-02,1.44117E+00
-9.436800E-04,-3.88867E-02,1.45772E+00
-9.434400E-04,-3.40039E-02,1.43565E+00
-9.432000E-04,-3.69336E-02,1.44117E+00
